index, img_id, is_valid, scale, proc_id, file_name, pos, angle_deg, overlap_pixels_prev, overlap_pixels_next, packet_array_count,tag, c_packet, c_track, c_imc,root_bucket, next_bucket, next, bucket_id, pkg_index, packet_id, from_proc_id, is_center,pkg_row_start, pkg_row_end, pkg_col_start, pkg_col_end, img_row_start, img_col_start, img_row_count, img_col_count 
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4597,6,1,1320,1543,1322,1545,0,0,224,224
534,535,1,1,6,,0,32.1988,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4599,6,1,224,447,1338,1561,0,0,224,224
535,536,1,1,6,,0,31.9406,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4599,6,1,803,1026,1148,1371,0,0,224,224
536,537,1,1,6,,0,31.9321,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4599,6,1,821,1044,524,747,0,0,224,224
537,538,1,1,6,,0,32.1393,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,11,1,4264,5,0,1568,1791,1680,1711,0,0,224,32
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,12,0,4599,6,1,356,579,0,191,0,32,224,192
538,539,1,1,5,,0,31.0227,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4600,5,1,430,653,12,235,0,0,224,224
539,540,1,1,6,,0,29.5642,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4601,6,1,1278,1501,367,590,0,0,224,224
540,541,1,1,5,,0,28.0765,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,11,1,4268,5,0,1063,1286,1656,1711,0,0,224,56
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,12,0,4602,5,1,2190,2413,0,167,0,56,224,168
541,542,1,1,5,,0,28.3842,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,11,1,4268,5,0,365,588,1641,1711,0,0,224,71
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,12,0,4602,5,1,1499,1722,0,152,0,71,224,153
542,543,1,1,6,,0,27.2416,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4603,6,1,1634,1857,332,555,0,0,224,224
543,544,1,1,5,,0,26.7226,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4604,5,1,368,591,1077,1300,0,0,224,224
544,545,1,1,5,,0,26.2348,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4604,5,1,1463,1686,461,684,0,0,224,224
545,546,1,1,6,,0,25.1292,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4605,6,1,1518,1741,773,996,0,0,224,224
546,547,1,1,5,,0,23.7242,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,12,0,4606,5,1,2239,2430,1466,1689,0,0,192,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,1,4607,6,0,0,31,1466,1689,192,0,32,224
547,548,1,1,5,,0,24.4176,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4606,5,1,683,906,749,972,0,0,224,224
548,549,1,1,6,,0,23.1583,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,1,-1,12,0,4607,6,1,1081,1304,1544,1711,0,0,224,168
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,1,4938,5,0,1070,1293,0,55,0,168,224,56
549,550,1,1,5,,0,22.375,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4608,5,1,411,634,488,711,0,0,224,224
550,551,1,1,6,,0,21.1003,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4609,6,1,846,1069,740,963,0,0,224,224
551,552,1,1,5,,0,20.1417,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4610,5,1,569,792,1327,1550,0,0,224,224
552,553,1,1,5,,0,20.3395,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4610,5,1,124,347,1338,1561,0,0,224,224
553,554,1,1,5,,0,20.2722,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4610,5,1,274,497,1252,1475,0,0,224,224
554,555,1,1,6,,0,18.6992,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4611,6,1,1376,1599,752,975,0,0,224,224
555,556,1,1,5,,0,17.8679,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,12,0,4612,5,1,812,1035,238,461,0,0,224,224
556,557,1,1,6,,0,16.9117,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,12,1,4278,5,0,2092,2315,1625,1711,0,0,224,87
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,13,0,4613,6,1,529,752,0,136,0,87,224,137
557,558,1,1,5,,0,15.7524,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4614,5,1,698,921,292,515,0,0,224,224
558,559,1,1,5,,0,15.1122,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4614,5,1,2136,2359,205,428,0,0,224,224
559,560,1,1,5,,0,12.931,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4616,5,1,2173,2396,1280,1503,0,0,224,224
560,561,1,1,5,,0,13.9433,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,0,13,1,4615,6,0,2331,2430,919,1142,0,0,100,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,13,0,4616,5,1,0,123,919,1142,100,0,124,224
561,562,1,1,6,,0,12.2205,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4617,6,1,1337,1560,336,559,0,0,224,224
562,563,1,1,6,,0,12.1173,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,12,1,4283,6,0,813,1036,1667,1711,0,0,224,45
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,13,0,4617,6,1,1567,1790,0,178,0,45,224,179
563,564,1,1,5,,0,11.6272,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4618,5,1,238,461,1112,1335,0,0,224,224
564,565,1,1,6,,0,10.528,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4619,6,1,275,498,714,937,0,0,224,224
565,566,1,1,6,,0,10.5815,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4619,6,1,154,377,285,508,0,0,224,224
566,567,1,1,5,,0,-32.5406,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4658,5,1,2074,2297,778,1001,0,0,224,224
567,568,1,1,5,,0,-33.7417,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,0,13,1,4659,6,0,2336,2430,1007,1230,0,0,95,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,13,0,4660,5,1,0,128,1007,1230,95,0,129,224
568,569,1,1,5,,0,-36.4877,0,0,2,1536,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,12,1,4328,5,0,1561,1784,1623,1711,0,0,224,89
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,13,0,4662,5,1,1198,1421,0,134,0,89,224,135
569,570,1,1,5,,0,-38.6825,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4664,5,1,1254,1477,350,573,0,0,224,224
570,571,1,1,6,,0,-42.3038,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4667,6,1,2076,2299,770,993,0,0,224,224
571,572,1,1,6,,0,-159.619,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4775,6,1,2060,2283,634,857,0,0,224,224
572,573,1,1,6,,0,-161.744,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4777,6,1,1946,2169,780,1003,0,0,224,224
573,574,1,1,5,,0,-162.327,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4778,5,1,823,1046,580,803,0,0,224,224
574,575,1,1,6,,0,-173.926,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4789,6,1,7,230,1459,1682,0,0,224,224
575,576,1,1,6,,0,-176.129,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4791,6,1,66,289,832,1055,0,0,224,224
576,577,1,1,5,,0,178.278,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4796,5,1,413,636,587,810,0,0,224,224
577,578,1,1,5,,0,95.2891,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4872,5,1,929,1152,159,382,0,0,224,224
578,579,1,1,5,,0,90.8755,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4876,5,1,1040,1263,1099,1322,0,0,224,224
579,580,1,1,5,,0,88.7081,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4878,5,1,1008,1231,83,306,0,0,224,224
580,581,1,1,6,,0,85.8329,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4881,6,1,129,352,784,1007,0,0,224,224
581,582,1,1,6,,0,85.524,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4881,6,1,818,1041,615,838,0,0,224,224
582,583,1,1,6,,0,85.5747,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4881,6,1,703,926,425,648,0,0,224,224
583,584,1,1,5,,0,84.6045,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4882,5,1,435,658,967,1190,0,0,224,224
584,585,1,1,5,,0,84.7376,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4882,5,1,137,360,898,1121,0,0,224,224
585,586,1,1,5,,0,84.8129,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,0,13,1,4881,6,0,2401,2430,82,305,0,0,30,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,13,0,4882,5,1,0,193,82,305,30,0,194,224
586,587,1,1,6,,0,80.9714,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4885,6,1,1240,1463,1388,1611,0,0,224,224
587,588,1,1,6,,0,78.4044,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4887,6,1,2095,2318,660,883,0,0,224,224
588,589,1,1,6,,0,78.3508,0,0,2,1280,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,1,13,0,4887,6,1,2214,2430,507,730,0,0,217,224
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,1,4888,5,0,0,6,507,730,217,0,7,224
589,590,1,1,6,,0,76.5019,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4889,6,1,1474,1697,623,846,0,0,224,224
590,591,1,1,5,,0,75.5782,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4890,5,1,1103,1326,1156,1379,0,0,224,224
591,592,1,1,6,,0,74.3233,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4891,6,1,1468,1691,130,353,0,0,224,224
592,593,1,1,5,,0,73.4393,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4892,5,1,1006,1229,301,524,0,0,224,224
593,594,1,1,6,,0,71.8472,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4893,6,1,2124,2347,1186,1409,0,0,224,224
594,595,1,1,6,,0,72.1739,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4893,6,1,1396,1619,1151,1374,0,0,224,224
595,596,1,1,6,,0,71.9666,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4893,6,1,1855,2078,1089,1312,0,0,224,224
596,597,1,1,6,,0,72.786,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4893,6,1,33,256,755,978,0,0,224,224
597,598,1,1,6,,0,72.6569,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4893,6,1,318,541,433,656,0,0,224,224
598,599,1,1,5,,0,70.8585,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,12,1,4563,6,0,800,1023,1701,1711,0,0,224,11
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,13,0,4894,5,1,1893,2116,0,212,0,11,224,213
599,600,1,1,5,,0,68.6733,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4896,5,1,1897,2120,1132,1355,0,0,224,224
600,601,1,1,6,,0,65.5431,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4899,6,1,1576,1799,465,688,0,0,224,224
601,602,1,1,5,,0,64.4462,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4900,5,1,1586,1809,613,836,0,0,224,224
602,603,1,1,5,,0,64.2319,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4900,5,1,2060,2283,17,240,0,0,224,224
603,604,1,1,6,,0,63.6704,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4901,6,1,880,1103,199,422,0,0,224,224
604,605,1,1,6,,0,63.2256,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4901,6,1,1874,2097,33,256,0,0,224,224
605,606,1,1,5,,0,62.9335,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4902,5,1,92,315,1290,1513,0,0,224,224
606,607,1,1,6,,0,61.0965,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4903,6,1,1754,1977,1070,1293,0,0,224,224
607,608,1,1,5,,0,60.016,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4904,5,1,1725,1948,968,1191,0,0,224,224
608,609,1,1,5,,0,60.3563,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4904,5,1,970,1193,405,628,0,0,224,224
609,610,1,1,6,,0,58.971,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4905,6,1,1621,1844,500,723,0,0,224,224
610,611,1,1,5,,0,58.0826,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4906,5,1,1169,1392,238,461,0,0,224,224
611,612,1,1,5,,0,56.0784,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4908,5,1,769,992,1172,1395,0,0,224,224
612,613,1,1,6,,0,54.9579,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4909,6,1,833,1056,1026,1249,0,0,224,224
613,614,1,1,6,,0,54.6722,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4909,6,1,1468,1691,714,937,0,0,224,224
614,615,1,1,6,,0,53.0437,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4911,6,1,230,453,270,493,0,0,224,224
615,616,1,1,6,,0,50.6366,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4913,6,1,727,950,118,341,0,0,224,224
616,617,1,1,6,,0,50.3578,0,0,2,1792,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,0,-1,12,1,4582,5,0,728,951,1666,1711,0,0,224,46
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-1,-1,13,0,4913,6,1,1347,1570,0,177,0,46,224,178
617,618,1,1,5,,0,48.9916,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4914,5,1,1957,2180,298,521,0,0,224,224
618,619,1,1,5,,0,46.7123,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4916,5,1,2171,2394,803,1026,0,0,224,224
619,620,1,1,5,,0,46.8427,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4916,5,1,1879,2102,590,813,0,0,224,224
620,621,1,1,5,,0,47.0925,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4916,5,1,1323,1546,159,382,0,0,224,224
621,622,1,1,5,,0,44.8942,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4918,5,1,1354,1577,784,1007,0,0,224,224
622,623,1,1,5,,0,45.4448,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4918,5,1,128,351,670,893,0,0,224,224
623,624,1,1,5,,0,45.409,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4918,5,1,207,430,398,621,0,0,224,224
624,625,1,1,5,,0,42.7164,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4920,5,1,1339,1562,1068,1291,0,0,224,224
625,626,1,1,6,,0,39.6661,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4923,6,1,829,1052,436,659,0,0,224,224
626,627,1,1,5,,0,38.8053,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4924,5,1,312,535,1402,1625,0,0,224,224
627,628,1,1,6,,0,37.0128,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4925,6,1,1868,2091,604,827,0,0,224,224
628,629,1,1,5,,0,36.1421,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4926,5,1,1374,1597,441,664,0,0,224,224
629,630,1,1,5,,0,34.3279,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4928,5,1,548,771,636,859,0,0,224,224
630,631,1,1,6,,0,32.7197,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0,-1,-1,13,0,4929,6,1,1696,1919,1119,1342,0,0,224,224
